id,symbol,name,decimals,totalSupply,volume,volumeUSD,untrackedVolumeUSD,feesUSD,txCount,poolCount,totalValueLocked,totalValueLockedUSD,totalValueLockedUSDUntracked,derivedETH
0xe61fdaf474fac07063f2234fb9e60c1163cfa850,COIN,Coin Utility Token,18,28368,7371468.026631799742340505,1438222.602696371074216082774345409,1383667.512528425860134829928748533,4314.667808089113222648248323036227,157,0,12475805.440583499527601802,0,0,0
0xe5feeac09d36b18b3fa757e5cf3f8da6b8e27f4c,NFTI,NFT INDEX,18,28240,2535.918710267845960101,4426769.448770673082609248253478095,3806798.413704809518864892942595907,44267.69448770673082609248253478095,2010,0,48.904167900156293819,0,0,0
0xe5f0644e87f237693a83c6bf66f4d4c23b5c5939,GENOS,GENOSAMA,18,28368,0,0,0,0,3,0,499999999999.999999999999999592,0,0,0
0xe5d86e0efe44464fa9fb2e078f6b8852da0b4023,NXY,Nexyiu coin,18,28240,87802.195665378634916241,32.63477587738977863368034971881786,16.31738793869488931684017485940893,0.01631738793869488931684017485940893,3,0,538347.641974217397705824,0,0,0
0xe5cd50d17d99a7f82f1a95ff78fdfb5cdbcb6ad4,FLOKI,Shiba Inu Puppy,18,28240,688664503804.05259969843183249,84.49566338659080583246438428603755,42.24783169329540291623219214301878,0.2534869901597724174973931528581127,5,0,0.000000000000000002,0,0,0
0xe5caef4af8780e59df925470b050fb23c43ca68c,FRM,Ferrum Network Token,6,28240,101109791.755646,17876934.00885752357380497212016917,17367473.00990092549858513192070924,53708.79002534897160341039821829678,5667,0,190784.562633,0,0,0
0xe5c83eb6f461aa4968e49e62729bf7ab27796468,STAR,starry,18,28368,0,0,0,0,1,0,10000,0,0,0
0xe5c5fac55f7db44822a5e3a89e3b7b7988c5420b,TDANCE,ThunderDance,18,28240,0,0,0,0,4,0,0.000000000000000001,0,0,0
0xe5c29bafb720b22fe3110c3066a3cc55f4da8ddb,BED,BED Index,18,28240,0,0,0,0,2,0,0.000000000000000001,0,0,0
0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532,ZEON,ZEON,18,18240,3545141.220291747723795297,34570.24014104579802883442915907183,17285.1200705228990144172145795359,345.7024014104579802883442915907183,250,0,118102.828710638346787809,0,0,0
0xe5aa296d54f7a8c5851fd12b2906016ef09f87d3,PNFTZ,Playfulnftz,18,28368,80047575.036058104485670906,315.4942483298209608102960269259596,157.7471241649104804051480134629807,0.9464827449894628824308880807778798,67,0,48159020.20635595350411814,0,0,0
0xe58a90628052c5f8827f4f0f60b43d46a3930724,TRANCHE-AMPL-B,ButtonTranche AMPL B,9,28368,59188.57035296,39186.493829,19593.2469145,391.86493829,54,0,392.278578902,0,0,0
0xe581ad03c694d211b28bc624445da8604d41d46e,BKG,BitKingToken,18,28368,82795.78946916475109287,674.6494094180234846222872622562936,337.324704709011742311143631128147,6.746494094180234846222872622562936,11,0,1665534.033202225963436354,0,0,0
0xe580a56988b8dbf1a6ff9b305e4b79c6374e5683,TORG,TORG,18,28240,0,0,0,0,2,0,0.000000000000000001,0,0,0
0xe57425f1598f9b0d6219706b77f4b3da573a3695,BTCBR,BitcoinBR,18,28368,473716844.473906561806791041,2616.88892223208182439018104238052,1308.444461116040912195090521190259,24.9107490184582783439282827488025,66,0,1683712.885186310475959715,0,0,0
0xe56d3c1863cc07baf02639cfb3a8101f9e1a8458,Bugil,Bule Gila Token,18,28240,891317.285622312059667319,2847.79144249703271826113392009434,1423.89572124851635913056696004717,8.54337432749109815478340176028302,7,0,274670129.285348487266943362,0,0,0
0xe55454a31673d180b22866138b83a88a4e357bdf,Grimja,Grimja,9,28368,0,0,0,0,3,0,0.000000001,0,0,0
0xe552dfeae83f01ada1a5e071c7f590a63e3c24b8,420,$420Coin,18,28240,2580609.36654048530121336,874.5379210615412089088027709748848,437.2689605307706044544013854874425,2.623613763184623626726408312924654,8,0,0.000000000000000003,0,0,0
0xe516d78d784c77d479977be58905b3f2b1111126,SPWN,BitSpawn Token,18,18240,161639810.472806662343332768,1571409.726702839750044944114858935,785704.8633514198750224720574294672,4714.229180108519250134832344576787,1313,0,238438.030092039741463305,0,0,0
0xe50a71f0ad9d513180f25cc33d938658eac3bbb5,FALCX,FalconX,9,28368,0,0,0,0,2,0,0.000000001,0,0,0
0xe5097d9baeafb89f9bcb78c9290d545db5f9e9cb,HBOT,Hummingbot Governance Token,18,28368,42780983.265996075012215555,689708.455951,344854.2279755,2069.125367853,1198,0,689131.878294783805588182,0,0,0
0xe4fa3c576c31696322e8d7165c5965d5a1f6a1a5,GFX,GamyFi,18,28240,274.199999999999998698,605.1073312421606901503105671866174,302.5536656210803450751552835933088,1.815321993726482070450931701559852,6,0,0.8226,0,0,0
0xe4f726adc8e89c6a6017f01eada77865db22da14,BCP,PieDAO Balanced Crypto Pie,18,18240,48772.303277142259838173,0,56687.87783321172693136480388942899,0,52,0,63.662299901184074822,0,0,0
0xe4f356ecce6fbda81ecdea2e38527e59422861c2,STASH,BitStash,8,28240,21469.50228214,294.6276461049758241260638763650048,147.3138230524879120630319381825024,2.946276461049758241260638763650048,7,0,35266.70110603,0,0,0
0xe4eeb9f9ccd87f69b9b7a4ef3a0348e09840bb9b,XVW,zora dev,18,28368,0,0,0,0,2,0,0.000000000000000001,0,0,0
0xe4e6570c098b4c0e780e94fa10e1b3b23f5e28a8,NCF,Nostradamus Capital Fund,18,28240,870.796352426301777502,913.6056176682331428366692632594057,456.8028088341165714183346316297029,7.364576600461735575937366879943228,14,0,2.486627547960144371,0,0,0
0xe4dcfd4de1bf3c533a3e89eddbc757d6ca4746f6,RESQ,Rescue Mission Finance Token,18,28240,89.101487453908789796,22.00930074742940919378319322024675,11.00465037371470459689159661012338,0.06602790224228822758134957966074025,5,0,1002089.101487453908649923,0,0,0
0xe4b5936dce1820f84509c89cce0f28c87988bad8,UNT,Universe Finance Token,18,19816,41100700.18819636319100161,790489.1671975207583437514313584136,395244.5835987603791718757156792076,4255.017106690609122670559704675824,978,0,29854401.670076679999674044,0,0,0
0xe4ab53ac2f495c0ac210ddf01a5f7b598809c3bc,DOGE,DogeCoin,18,18240,6927129.360492342813649215,712935.7014553675988820538589873764,420409.1195197330120427574313648976,356.4678507276837994410269294936882,38,0,5438.197054613715654311,0,0,0
0xe4ab17630a87d7d0117aa24cf0cb48a32fc1d8ae,YEAR,Yearcoin,18,18240,0.016068482396175386,32.80860764669280467651753188501865,16.40430382334640233825876594250933,0.3280860764669280467651753188501865,9,0,0.000074204937603808,0,0,0
0xe4a7ffc3124a7efdc027c4472204c8351fbea27c,MUSTARD,Mustard,18,28368,16095.376991810806301353,2151.137716690557222231978894367964,1075.568858345278611115989447183981,21.51137716690557222231978894367964,21,0,9882.375979471950692767,0,0,0
0xe4a00976191ac5ce7cd15e6a763687635e3c3b79,TMPI,TMPI,18,18328,434622.003686963769867628,21279.544886,10639.772443,63.838634658,34,0,450836.072000942494130196,0,0,0
0xe48972fcd82a274411c01834e2f031d4377fa2c0,2KEY,TwoKeyEconomy,18,28240,124906.350123088447142042,8292.326975185797788934347065574904,4146.163487592898894467173532787454,24.87698092555739336680304119672472,15,0,358.131448453767474356,0,0,0
0xe46e0b022d2bf2308cc33d01681813aa86b7631f,HBUSFL10001,"1234, Sample Avenue, Miami, Miami-Dade County, Florida, 33123, USA",0,28240,9,9.995564,4.997782,0.004997782,2,0,91,0,0,0
0xe452e6ea2ddeb012e20db73bf5d3863a3ac8d77a,wCELO,Wrapped Celo,18,19440,426.546870909210012576,0,0,0,6,0,239.912384907137683336,0,0,0
0xe445e067cb17b62b15f4883b66b69e05ea7b327d,KGR,Kagra,18,28240,32342.085963625514275118,426.7838205582741237726815895009169,213.3919102791370618863407947504585,1.280351461674822371318044768502751,8,0,48.279891675860642218,0,0,0
0xe4400fc5c55938b49fd7431c297d7d6706e6d245,POOP,Poop Coin,18,28368,640.579,5.607016157649871005894532467865009,2.803508078824935502947266233932505,0.002803508078824935502947266233932505,11,0,500.443695443424713793,0,0,0
0xe41bcfe51734510e77642a461f9c779baf079c06,Hot,MaggieCoin,18,28368,5947739.027135003117225905,719.1665982514583999938816128313059,373.9025240210667125222081357080575,2.157499794754375199981644838493918,40,0,3204483.87756776040012211,0,0,0
0xe4136ec749f06d4e5d9060606161fa8384e6013f,ELN,ELON,18,28368,0,0,0,0,2,0,0.000000000000000001,0,0,0
0xe40aa2e41aa3381ed28740ae949592951e769331,FUDX,FUDX_Token,2,28240,1760.26,23.44517388687004155152597216622357,11.72258694343502077576298608311179,0.07033552166061012465457791649867072,4,0,0.01,0,0,0
0xe3e890d0a5b82749d0761a7d22c3f05e7ee7acc9,SHIBA3,Shiba v3 Limited,18,28240,27595434.739889639721664065,910.2359569446761174835467975087078,455.117978472338058741773398754354,9.102359569446761174835467975087078,12,0,75891004.211330230722854774,0,0,0
0xe3bbb26f03b8d1bf81bce853ec8b580eaa587e4a,DBN,Dumbo NFT,12,18240,150112619198.507016694879,11337.79707764143282494824175631976,5668.898538820716412474120878159883,34.01339123292429847484472526895929,28,0,439782279.29625732399,0,0,0
0xe3b93acc2a8d64ee8f98514889caa5778898a121,STIX,Stickman Saga,18,28368,148215.003676148100150773,2705.010593608427282606143265245783,1352.505296804213641303071632622892,27.05010593608427282606143265245783,14,0,585.009000000000000004,0,0,0
0xe3b4f3c7993baadaf36cdeaea047307bd53ebbbd,FB,FB,18,28368,11955.265088022870250462,120,60,0.36,8,0,0.000000000000000003,0,0,0
0xe3ad50c47c78b9a23dc1628169242b5da912bd21,WLAMBO,WHERELAMBO,18,28240,8077488528.348981835439654677,1423.750326349509021597280982801886,711.8751631747545107986404914009429,4.271250979048527064791842948405658,13,0,0.000000000000000007,0,0,0
0xe3aaf3854fdd64f99f9d750f99cb1c724d539400,OMEGA,Omega Finace,18,28240,71199.815340144342310776,213.0973719176804646892782127884362,106.5486859588402323446391063942181,0.6392921157530413940678346383653086,4,0,0.000000000000000002,0,0,0
0xe38b8ddec43b6a22e3d4e300a27d2fbd3d6494d2,AFP,Athena Fan Pass,18,28240,205771.321456776990947512,2176.129743068879274262322236607137,1088.064871534439637131161118303569,6.528389229206637822786966709821412,4,0,89370579.245515295259559334,0,0,0
0xe38b72d6595fd3885d1d2f770aa23e94757f91a1,TCR,TecraCoin,8,28240,25311.31644005,30557.04371146503327874105149732235,15278.52185573251663937052574866117,305.5704371146503327874105149732235,44,0,146.16367324,0,0,0
0xe38ab1d1a5ef4fb9dd14d9027d37002491b2191e,DOP,Drops.co ,18,28240,75149.873223982561428875,35342.77274903428978098513943510499,17671.3863745171448904925697175525,106.0283182471028693429554183053149,15,0,35.23148324585940148,0,0,0
0xe3818504c1b32bf1557b16c238b2e01fd3149c17,PLR,PILLAR,18,28240,223378.529824471072636575,12487.69219687865577109070376768337,6243.846098439327885545351883841672,124.8769219687865577109070376768337,43,0,38549.920477190166566955,0,0,0
0xe37254859c446bb35cb8ca478ac6439807274c6f,DSMB,Dissected Meebit #10761,18,28240,122927.556465346634549214,484473.2639496692405905750585278347,320983.1650665767768489936617456361,4844.732639496692405905750585278347,348,0,30014.281740701275096079,0,0,0
0xe36afe5a2f93b724092ffa603ed0f489dc82eafe,JTRC,king,18,28368,0,0,0,0,1,0,0.666864873579341689,0,0,0
0xe36062e2f35b3e5b77a6a7937b4b847e77f04f81,JLT,Jollof Token,4,28240,0,0,0,0,3,0,6449.3695,0,0,0
0xe355753fd30e2d743943f41d35c6d0b8f384c5a0,HU3,Tateinu,18,28368,2728959881640549.510719186577358369,283.8204956871301760434562891077808,141.9102478435650880217281445538905,0.8514614870613905281303688673233425,6,0,505009147946289839.8313497239734647,0,0,0
0xe350e32ca91b04f2d7307185bb352f0b7e7bce35,USDH,Hoard Dollar,18,28368,15870.140657393195304848,15991.38688,7995.693440000000000000000000000001,7.99569344,51,0,3.905125444081518574,0,0,0
0xe33d5edae47bfe42c421f704e6ad02ce69b0a1d6,FAFO,F*** Around And Find Out  t.me/FAFOcrypto,12,28240,365763.455387197532,830.8501838782631785155078066462493,415.4250919391315892577539033231247,8.308501838782631785155078066462493,12,0,0.000000000006,0,0,0
0xe33ae4e795114279721047484e5ad5cc7df24fcb,MCF,MCF token,10,18240,7833.2801831078,15542.73584176385553107886643771062,7771.367920881927765539433218855315,46.62820752529156659323659931313188,9,0,16079.7153348944,0,0,0
0xe3343f9be1e9718d51c8a9dd7a847131bb740882,ðŸ˜€,ðŸ˜€,18,19312,0,0,0,0,23,0,729.000000000000000001,0,0,0
0xe328d8daa44b766f8a2e04e0479f6b316c0bf290,L1,GENESIS,18,28328,2774290.22514325603086903,975098.1716630022311999535673673815,487549.0858315011155999767836836903,9750.981716630022311999535673673815,495,0,14622.833349566470947597,0,0,0
0xe304283c3e60cefaf7ea514007cf4e8fdc3d869d,GEC,GECOIN,18,28368,720388.438431928404596533,86593.17042255278280142803951735974,43296.58521127639140071401975867988,865.9317042255278280142803951735974,96,0,3764.982427672542592936,0,0,0
0xe2fbc02d1ce84a588a21b2efe2d8f0805823bd14,AMM2,TEST_AMM_2,18,28240,0,0,0,0,2,0,72.054147219481231689,0,0,0
0xe2f2a5c287993345a840db3b0845fbc70f5935a5,mUSD,mStable USD,18,18240,7.9690128880041984,0,0.2397348139004341008827432540702913,0,10,0,4.444145369882052585,0,0,0
0xe2e252cd7b04449eb516975d02d5ac23a14b5064,LYAA,Loiyaa,18,28368,39300.738578003951335575,399.521194971155910461154494548684,199.760597485577955230577247274342,3.99521194971155910461154494548684,4,0,39999999.261421996048664381,0,0,0
0xe2e109f1b4eaa8915655fe8fdefc112a34acc5f0,DUST,DUST Token,18,28240,41310369.954432752082386725,6700795.270027768406137172499222811,5222723.257040382885741729440699352,65787.65539943075891262793283934197,2257,0,5023346.133715091265855247,0,0,0
0xe2dde94d42215b1987e7138ea8dbf4f5f4a6b14b,BXB,Biexbi,18,18240,25462.34692566528510929,6471.037798128285752729176006053609,3235.518899064142876364588003026804,64.71037798128285752729176006053609,14,0,10.000000000000000006,0,0,0
0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,NEX,Nash Exchange Token,8,28240,11608866.99652681,9777908.872803487769785121743391618,6522793.320224522074585902335085432,71369.40966945890439806395225716963,3176,0,46035.61610544,0,0,0
0xe2cd59a07c131500c9f53419359abd8dcdffab4f,Lucky,Lucky Inu,9,28368,49999561777.65941465,463.5367337552798085069866159994405,231.7683668776399042534933079997203,1.390610201265839425520959847998322,3,0,0.000000002,0,0,0
0xe29d6ffa1f5b72fc416b11e6491f7add8ff3bc1d,WAZ,WAZOO,8,28368,65755154.77698798,328.0062567131487319366032408097412,164.0031283565743659683016204048706,3.280062567131487319366032408097412,4,0,756913645.88182357,0,0,0
0xe28b3b32b6c345a34ff64674606124dd5aceca30,INJ,Injective Token,18,28240,2091016.698180510183605395,22412926.74053492082129256640123301,12136289.4475518086792208841259589,68316.6243898964330475573713988444,5127,0,3625.52517813229330078,0,0,0
0xe25db4baa49ea3b8627986ffc22c7bd5e0c88d49,PAS,Passive,18,28240,17668.0972847850577851,32144.82808225689078430826706829169,16072.41404112844539215413353414586,321.4482808225689078430826706829169,62,0,82104.535668181679215238,0,0,0
0xe2496e8d045e140a78c456a78438c317aac7f6de,UNI-V2,Uniswap V2,18,28368,36.83969199603247172,624.8520313657321131428147976161161,312.4260156828660565714073988080581,6.248520313657321131428147976161161,13,0,0.000000000000000007,0,0,0
0xe23d24e26aeb94d3b29cc89e6bd114194dd2f3d7,LATR,LA Tech Runs,18,28368,17727.233178387277773142,35321.96859373831096786286427375384,17660.98429686915548393143213687691,353.2196859373831096786286427375384,41,0,21346.11763785290667965,0,0,0
0xe2311ae37502105b442bbef831e9b53c5d2e9b3b,BANANA,Banana,18,18240,1273240.353361557157348416,10065935.00281641772284661609444942,9077054.035130074258609960522289286,100659.3500281641772284661609444942,3887,0,6162.289803393953886756,0,0,0
0xe230c428ac7511e5a6269fa64b2ff7cc468ac3a5,TEST,Test,9,28368,0,0,0,0,4,0,0.000000001,0,0,0
0xe22c4e46c6f54e72315ca6eda934e7b766b0173d,BEXT,BYTEDEX,18,28240,0,0,0,0,4,0,0,0,0,0
0xe212445f3f4d6f9dc87fae7903c6c2a7d269d5be,GOGO,Juggler,18,28240,9,175.2058686381338773921684729851047,87.60293431906693869608423649255236,1.752058686381338773921684729851047,4,0,54.000999999999988052,0,0,0
0xe20668a27e1b9bbb796ee9d711a7a958cdd65914,Hero,HeroWin,9,28240,15098.687578176,167.0731490507984828530416872667776,83.53657452539924142652084363338882,1.670731490507984828530416872667776,6,0,0.000000001,0,0,0
0xe1fc4455f62a6e89476f1072530c20cf1a0622da,PHTR,Phuture,18,28240,111142.359334193077861903,84252.91727163046193513774231463672,42126.45863581523096756887115731842,842.5291727163046193513774231463672,170,0,633.178429837339093404,0,0,0
0xe1f96e3f115f0368e6f7d063489d230a55f50faf,ARTONE,Art Blocks Factory #1 Mints,18,28240,20842.052443324043608806,60650.58420752909718013964500552367,30325.29210376454859006982250276184,181.9517526225872915404189350165711,54,0,3170.302415856333163718,0,0,0
0xe1ef27415a152c60739c760eec3dbd9409610e23,â˜®,MANO,18,28368,1014.788490721480582359,213.0478728543796317601667365426836,106.5239364271898158800833682713418,0.1065239364271898158800833682713418,6,0,1943.482016983810086589,0,0,0
0xe1da804f52504be6b09b190c279f0a7d8c033e22,DOGEMON,DOGEMON,18,28240,4540668.756853887238717561,89493.04057725104512686385087161907,44746.52028862552256343192543580954,268.4791217317531353805915526148572,20,0,826.166882103286629587,0,0,0
0xe1d9080038d9333bab48e6d387009951ff36b233,iMIM,Magic Internet Money item,18,18368,0,0,0,0,1,0,98.522227661843818732,0,0,0
0xe1d47b51cd9ba55cf92f99615ff7c409f5b95b40,TM,TAMATAMA COIN,18,28240,846338444.249101543967402494,40878.19178030245105083212086563984,20439.0958901512255254160604328199,408.7819178030245105083212086563984,26,0,8035032.91045948596075799,0,0,0
0xe1c7e30c42c24582888c758984f6e382096786bd,XCUR,Curate,8,28240,15149461.39233132,28597508.20891726596546148421617339,25745213.19343935968823038822454441,85836.55099578898140233962837988593,6753,0,244348.65478222,0,0,0
0xe1c4ec950ad1e5730765675b9f06a5942589a1c3,LittleDoge,littledogecoin.com,18,28240,0,0,0,0,2,0,0.000000000000000001,0,0,0
0xe1be5d3f34e89de342ee97e6e90d405884da6c67,TRX,TRON,6,28368,46931.001124,3763.159849928276152771679056958538,1881.57992496413807638583952847927,37.63159849928276152771679056958538,6,0,0.000003,0,0,0
0xe1bd53ba3bd0ca930cc913606da27689d9df9642,CAKH,CAKH,9,28240,162488.992324147,163.2963865183743675952345707335797,81.64819325918718379761728536678983,0.489889159555123102785703712200739,4,0,0.000000001,0,0,0
0xe1b583dc66e0a24fd9af2dc665f6f5e48978e106,MEE,MEE Token,18,28240,11480.133472615836301431,14311.07786518293011468958184057317,7155.538932591465057344790920286587,133.5891404208293011468958184057317,13,0,132.611660974980160016,0,0,0
0xe1b0630d7649cdf503eabc2b6423227be9605247,LYDA,LYDA,18,18368,411274.791286966639162717,0,0,0,83,0,564936.773612431715811135,0,0,0
0xe1ab57b82f4ba25f8b4421b466e7dd5051b8c79a,SOLA,The SolaVerse,18,28368,4389616.336104538747532328,1672.689674430346214161334896358886,836.3448372151731070806674481794435,5.018069023291038642484004689076662,100,0,674209.381999486543547381,0,0,0
0xe1a1650ab169e271d3bfc91730a2e5ed0a3c3943,PJI,Pajiurai,9,28368,329643326.913254203,3332.510188433868281470653156480606,1666.255094216934140735326578240303,33.32510188433868281470653156480606,19,0,0.000000011,0,0,0
0xe1a0da60f8802b49cc36313bafade3f9e12342fd,MP4,mp4.social,18,28240,19705.218479085534258855,142.2830001610375910506607116547281,71.14150008051879552533035582736405,1.422830001610375910506607116547281,6,0,197.05218479085534259,0,0,0
0xe1a0a311adb89920816b79029484ea9b7d1ef32c,NS7,Najah Safiya,8,28368,21.21952359,92.97207362413364731890238950438489,46.48603681206682365945119475219245,0.0395223079838667697713037325414349,16,0,331404.00314296,0,0,0
0xe19f512c70b40f4d3474dd2e30c8fef4a6a6e9a9,RTR,ReTyre,18,28368,5461.077425943156421811,3061.840987334640457715922202566905,1530.920493667320228857961101283452,9.185522962003921373147766607700714,7,0,44294.264118875911619322,0,0,0
0xe1855247377c042555a275c726e1f347329ec313,ZORA,wusi,18,28368,0.883544275218995808,1.29130613459527994205810448523008,0.6456530672976399710290522426150401,0.0129130613459527994205810448523008,4,0,0.004417721376094982,0,0,0
0xe17ebbd2dbf998ca4d24242f09b20db24a2fb586,PAWN,Pixel Pawn,18,28368,562296.709635264802135636,2502.341351613336033793182610504259,1251.170675806668016896591305252129,7.507024054840008101379547831512776,5,0,966248080.891563508524726636,0,0,0
0xe172f366678ec7b559f6c2913a437baadfd4e6c8,KAU,Kauri,8,28240,712580.35728923,201523.5971442637109228202596914652,100761.7985721318554614101298457328,2015.235971442637109228202596914652,219,0,169698.19371722,0,0,0
0xe1631864495a2251ae092d678111ace32ee28ad4,FURA,FuraCoin,18,28368,243401.583238715890989534,3798.645474350369223030626447296934,1899.322737175184611515313223648465,11.3959364230511076690918793418908,235,0,7774.959183656665314318,0,0,0
0xe15732e39363615826727f4be524b9e95a1ead59,RND,ROUND,18,28240,158213.13385397094750817,18530.98799867760143651992554899379,9265.493999338800718259962774496895,55.59296399603280430955977664698135,22,0,59380.804842267854075573,0,0,0
0xe1406825186d63980fd6e2ec61888f7b91c4bae4,VBTC,Strudel BTC,18,18240,60.876622351228387051,676033.4303790718162787934416668166,342602.0949495404386066904361812206,1965.677845683171498551652525865891,921,0,2.423302721850568893,0,0,0
0xe13ae5a34268d7edc1e168c9470386ef37c394c2,420,420,18,28240,0,0,0,0,1,0,209999999999.99991619949476381,0,0,0
0xe12fcc47cc439bcdf583613a9eb3ad074bcf7158,DVL,Devilwears,18,28368,0,0,0,0,3,0,4001.999999999999943955,0,0,0
0xe1186783e53dc2bdb1a25d9b8372f3579733e522,COZE,COZE,18,28240,0,0,0,0,2,0,0.000000000000000001,0,0,0
0xe0f309e8b41dd6b138b1ee213aa1f5d58da885fc,JINDOCOIN,JINDO Coin,18,28240,0,0,0,0,1,0,0.999999999999979227,0,0,0
0xe0e05c43c097b0982db6c9d626c4eb9e95c3b9ce,USF,Unslashed Finance Governance Token,18,28240,181141.871375654579733204,300340.3635275479114346815702337414,150170.1817637739557173407851168706,1002.143503295394904966121553532353,120,0,14629.015385503838870158,0,0,0
0xe0cca86b254005889ac3a81e737f56a14f4a38f5,ALTA,Alta Finance,18,28368,1550,245.3498646161207044993800145650249,122.6749323080603522496900072825125,0.7360495938483621134981400436950747,2,0,9379623.046560275279421017,0,0,0
0xe0c15f5066fcbafad6d1972125fb0cc1d2200bbe,MTT,MakeTime Token,18,18240,9705651.498548914241574964,1496.802480091874550068416782315888,748.4012400459372750342083911579441,4.490407440275623650205250346947664,9,0,409225881.37330449399234561,0,0,0
0xe0b93b67822ed87a89ad20f350c35d9c3698a077,AITCSK,AITCSK,18,18328,0,0,0,0,2,0,601812.760780469172366363,0,0,0
0xe0ad1806fd3e7edf6ff52fdb822432e847411033,ONX,OnX.finance,18,28368,397037.717709991319748346,146518.4612950451658264398012079003,73259.23064752258291321990060395018,439.555383885135497479319403623701,29,0,491.2938471115710132,0,0,0
0xe0955f26515d22e347b17669993fcefcc73c3a0a,STACK,Stacker Ventures Token,18,18240,18709.136000952430102136,398653.7288664737500318279666547709,199326.8644332368750159139833273855,1195.961186599421250095483899964313,81,0,5033.824903771074422826,0,0,0
0xe094b1653a3427e6a61c41281640f1ada9bff079,RecovEarth,Earth Recapture Preserve,18,28240,731337.244044780685748427,8676.242311931115297874993544096134,4338.121155965557648937496772048068,4.338121155965557648937496772048068,15,0,4782.133504193818958952,0,0,0
0xe09216f1d343dd39d6aa732a08036fee48555af0,TRIB,Contribute,18,18240,0,0,0,0,4,0,0.000000000000000002,0,0,0
0xe082b0ef57864688dc003dc7f8c8896d6f9c7c6d,EPIC,Orbital EPIC,5,28368,0,0,0,0,2,0,0.00001,0,0,0
0xe06ca07364dc7af1d0cf84b34b05b2e19881fbfe,LLAMA,Llama token,0,28240,195628,1869.51716917964376271385923111412,934.7585845898218813569296155570604,5.608551507538931288141577693342362,12,0,99995428,0,0,0
0xe05dcdd4122b7057aabd9e242e9e5ce42fb8ba0b,EZP,Ezypto,8,28368,1860187.6043633,219.4884456398904153428708259725988,109.7442228199452076714354129862994,0.6584653369196712460286124779177965,9,0,0.00000006,0,0,0
0xe037775c18481e1c312a670f3d4bc985b1096296,ID1413,id1413,18,28368,0,0,0,0,1,0,9000,0,0,0
0xe0360a9e2cdd7d03b9408c7d3001e017bac2ecd5,UNIc50-0621,UNI 50 Call [30 June 2021],18,18240,10830.170836971354561262,0,5794.340280875733495132156732269411,0,25,0,101.375593000000000004,0,0,0
0xe030d3f0be431b65a3e2b10ab8e8b9444b9e49b1,TBT,Tiger Blood,18,28368,797522.993955263282127416,11.26616057635796477885940280926257,5.633080288178982389429701404631287,0.03379848172907389433657820842778772,5,0,315576020.667123945710783067,0,0,0
0xe01a25f277c069a352601926eecc1edd9c5febcb,FLOOT,FLOOT & Familiars,18,28368,221608.905013561301858996,952.1793737338463736451083867847071,476.0896868669231868225541933923538,9.521793737338463736451083867847071,12,0,121708.253948668439759627,0,0,0
0xe011f65f508bd9bd7cc31e70e509b1f714141da8,ENS,Ethereum Name Service,18,28368,0,0,0,0,2,0,0.000000000000000001,0,0,0
0xe00a182284098e9c2ba89634544d51b0179c4c92,CASH,Dream Cash,18,28368,26335460.515348876994493792,3905.072694280631268839371534386567,1952.536347140315634419685767193288,26.7798917739978879920678558650873,75,0,31874.613532960247163008,0,0,0
0xdffa3a7f5b40789c7a437dbe7b31b47f9b08fe75,HOODIE,CryptoPunk #7171,18,28240,72414.439051717858318133,4643428.534098006440876436647482496,2325018.232224737916606056738864533,42011.00797486390237786604602095239,5301,0,1039.784636841666853413,0,0,0
0xdfddf7a69716124bc346ba556d4b9f9e74c4a8bc,SCCN,SUCCESSION,18,28240,5314847.02647411064346394,28049.42111239318369890108331231645,14024.71055619659184945054165615823,84.14826333717955109670324993694936,106,0,162053780.535316731980414932,0,0,0
0xdfd7602ae360bf8896fde8d9ef93f7cbbfaa6c15,BONE,Bone Shiba Inu,18,28240,0,0,0,0,3,0,0.000000000000000001,0,0,0
0xdfd1e167753b1413b0355d6770c7732dadd915b5,BDOG,Big Dog,18,28240,110000001469778.134019794843199146,1259.730498775839837420908793214458,629.8652493879199187104543966072292,3.779191496327519512262726379643375,9,0,999999009399.146128836692233243,0,0,0
0xdfcbd475b8e28d17b66a0facabd9eab7683184b5,OPG0,OnePixel Genesis Vault,18,28240,395.139272913832489896,19660.15527488738793384242869612939,9830.077637443693966921214348064692,196.6015527488738793384242869612939,79,0,137.261883133506133777,0,0,0
0xdfc3829b127761a3218bfcee7fc92e1232c9d116,WPRCY,Wrapped PRCY,8,28240,166553.17707421,142189.3811988899055475853246505032,71094.69059944495277379266232525145,426.5681435966697166427559739515085,113,0,153.00587331,0,0,0
0xdf92015e3e52c2d3b54c402ca1b55a7a38c9f3e2,EZC,Cloud Intelligence Coin,6,18240,1633.342835,2.545263902616990751401628232652187,1.272631951308495375700814116326093,0.02545263902616990751401628232652187,6,0,10.000002,0,0,0
0xdf78077544093652c1bccb2d2bde4d4fccd04dac,DEJA,DejaVu,18,28240,137537185.280567179001473596,1833.402373226449253432422750016342,916.7011866132246267162113750081718,5.50020711967934776029726825004903,14,0,421104862.559678820239610125,0,0,0
0xdf6dcf1a46679e2f54ec112b7ef4ccff6155240d,LIT,LitCoin,0,28368,168031,203.6725299705749627431551673178331,101.8362649852874813715775836589166,2.036725299705749627431551673178331,4,0,831969,0,0,0
